artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Rokia TraorÃÂ©,Logged In,Stefany,F,0,White,274.88608,free,"Lubbock, TX",PUT,NextSong,1.54071E+12,693,Zen,200,1.54251E+12,83
,Logged In,Tucker,M,0,Garrison,,free,"Oxnard-Thousand Oaks-Ventura, CA",GET,Home,1.54083E+12,555,,200,1.54251E+12,40
Camila,Logged In,Tucker,M,1,Garrison,230.81751,free,"Oxnard-Thousand Oaks-Ventura, CA",PUT,NextSong,1.54083E+12,555,Abrazame  (Version Acustica),200,1.54251E+12,40
,Logged In,Ann,F,0,Banks,,free,"Salt Lake City, UT",GET,Home,1.5409E+12,573,,200,1.54253E+12,99
Carl Thomas,Logged In,Tucker,M,0,Garrison,196.67546,free,"Oxnard-Thousand Oaks-Ventura, CA",PUT,NextSong,1.54083E+12,698,You Ain't Right (Album Version),200,1.54253E+12,40
N.E.R.D.,Logged In,James,M,0,Martin,242.99057,free,"Dallas-Fort Worth-Arlington, TX",PUT,NextSong,1.54081E+12,78,Provider (Remix Radio Edit),200,1.54254E+12,79
,Logged Out,,,0,,,paid,,GET,Home,,589,,200,1.54255E+12,
,Logged Out,,,1,,,paid,,PUT,Login,,589,,307,1.54255E+12,
,Logged In,Jacqueline,F,2,Lynch,,paid,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1.54022E+12,589,,200,1.54255E+12,29
Lil Jon / The East Side Boyz / DJ Flexx,Logged In,Jacqueline,F,3,Lynch,285.30893,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,589,Aww Skeet Skeet,200,1.54255E+12,29
Enya,Logged In,Jacqueline,F,4,Lynch,175.85587,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,589,The Sun In The Stream,200,1.54255E+12,29
Furthermore,Logged In,Jacqueline,F,5,Lynch,278.41261,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,589,We Need To Talk (She And I Album Version),200,1.54255E+12,29
Kid Cudi / MGMT / Ratatat,Logged In,Jacqueline,F,6,Lynch,295.67955,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,589,Pursuit Of Happiness (nightmare),200,1.54255E+12,29
