artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Muse,Logged In,Jordan,F,3,Hicks,259.26485,free,"Salinas, CA",PUT,NextSong,1.54001E+12,814,Supermassive Black Hole [Phones Control Voltage Remix],200,1.54319E+12,37
,Logged In,Jordan,F,4,Hicks,,free,"Salinas, CA",PUT,Logout,1.54001E+12,814,,307,1.54319E+12,37
,Logged Out,,,5,,,free,,GET,Home,,814,,200,1.54319E+12,
,Logged Out,,,6,,,free,,PUT,Login,,814,,307,1.54319E+12,
,Logged In,Jordan,F,7,Hicks,,free,"Salinas, CA",GET,Home,1.54001E+12,814,,200,1.54319E+12,37
,Logged In,Jayden,M,0,Fox,,free,"New Orleans-Metairie, LA",GET,Home,1.54103E+12,842,,200,1.54319E+12,101
Mobin Master Feat. Robin S.,Logged In,Jayden,M,1,Fox,428.64281,free,"New Orleans-Metairie, LA",PUT,NextSong,1.54103E+12,842,Show Me Love,200,1.54319E+12,101
Duncan Dhu,Logged In,Bronson,M,0,Harris,211.90485,free,"Eugene, OR",PUT,NextSong,1.54091E+12,827,Rozando La Eternidad,200,1.54319E+12,33
New Found Glory,Logged In,Bronson,M,1,Harris,222.69342,free,"Eugene, OR",PUT,NextSong,1.54091E+12,827,the king of wishful thinking,200,1.54319E+12,33
Reel Big Fish,Logged In,Bronson,M,2,Harris,210.65098,free,"Eugene, OR",PUT,NextSong,1.54091E+12,827,Beer,200,1.54319E+12,33
3 Doors Down,Logged In,Ryann,F,0,Smith,227.7873,free,"Palestine, TX",PUT,NextSong,1.54069E+12,905,Pages,200,1.5432E+12,92
Hird,Logged In,Ryann,F,1,Smith,396.64281,free,"Palestine, TX",PUT,NextSong,1.54069E+12,905,Keep You Kimi (Feat. Yukimi Nagano),200,1.5432E+12,92
Vampire Weekend,Logged In,Ryann,F,2,Smith,255.81669,free,"Palestine, TX",PUT,NextSong,1.54069E+12,905,M79 (Album),200,1.5432E+12,92
,Logged In,Preston,M,0,Sanders,,free,"Phoenix-Mesa-Scottsdale, AZ",GET,Home,1.54059E+12,115,,200,1.54321E+12,21
,Logged In,Chloe,F,0,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",GET,Home,1.54094E+12,930,,200,1.54321E+12,49
,Logged In,Ava,F,0,Robinson,,free,"New Haven-Milford, CT",GET,Home,1.54093E+12,859,,200,1.54321E+12,50
Scars On Broadway,Logged In,Chloe,F,1,Cuevas,187.34975,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,930,Insane,200,1.54321E+12,49
Death From Above 1979,Logged In,Chloe,F,2,Cuevas,153.88689,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,930,Cold War,200,1.54321E+12,49
,Logged In,Bronson,M,0,Harris,,free,"Eugene, OR",GET,Home,1.54091E+12,937,,200,1.54321E+12,33
Nessbeal,Logged In,Chloe,F,3,Cuevas,249.52118,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,930,EmmurÃÂ© Vivant,200,1.54321E+12,49
311,Logged In,Chloe,F,4,Cuevas,204.14649,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,930,Jackolantern's Weather,200,1.54321E+12,49
Octopus Project,Logged In,Bronson,M,1,Harris,350.40608,free,"Eugene, OR",PUT,NextSong,1.54091E+12,937,Crying At The Aquarium,200,1.54321E+12,33
Tech N9ne,Logged In,Chloe,F,5,Cuevas,232.82893,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,930,Flash,200,1.54321E+12,49
Classified,Logged In,Bronson,M,2,Harris,272.90077,free,"Eugene, OR",PUT,NextSong,1.54091E+12,937,All About U,200,1.54322E+12,33
Ratt,Logged In,Chloe,F,6,Cuevas,205.97506,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,930,Lay It Down (2007 Remastered),200,1.54322E+12,49
Mya / Jadakiss,Logged In,Chloe,F,7,Cuevas,253.28281,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,930,Best Of Me,200,1.54322E+12,49
Catupecu Machu,Logged In,Bronson,M,3,Harris,191.79057,free,"Eugene, OR",PUT,NextSong,1.54091E+12,937,Y Lo Que Quiero Es Que Pises Sin El Suelo,200,1.54322E+12,33
R.E.M.,Logged In,Chloe,F,8,Cuevas,252.73424,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,930,Burning Down,200,1.54322E+12,49
,Logged In,Adler,M,0,Barrera,,free,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1.54084E+12,778,,200,1.54322E+12,100
Rufus Wainwright,Logged In,Chloe,F,9,Cuevas,249.62567,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,930,Hallelujah,200,1.54322E+12,49
The Waterboys,Logged In,Chloe,F,10,Cuevas,382.37995,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,930,Bury My Heart,200,1.54322E+12,49
Diana Ross,Logged In,Chloe,F,11,Cuevas,130.97751,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,930,Don't Explain,200,1.54322E+12,49
The Lonely Island / Jack Black,Logged In,Chloe,F,12,Cuevas,126.74567,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,930,Sax Man,200,1.54322E+12,49
Deadmau5 & Kaskade,Logged In,Chloe,F,13,Cuevas,335.15057,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,930,I Remember (Caspa Remix),200,1.54322E+12,49
Chiodos,Logged In,Chloe,F,14,Cuevas,226.16771,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,930,Life Is A Perception Of Your Own Reality (Album Version),200,1.54322E+12,49
Stray Cats,Logged In,Aleena,F,0,Kirby,195.05587,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,781,Ubangi Stomp,200,1.54322E+12,44
,Logged In,Aleena,F,1,Kirby,,paid,"Waterloo-Cedar Falls, IA",GET,Settings,1.54102E+12,781,,200,1.54322E+12,44
Phantom Planet,Logged In,Aleena,F,2,Kirby,199.6273,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,781,California,200,1.54322E+12,44
,Logged In,Aleena,F,3,Kirby,,paid,"Waterloo-Cedar Falls, IA",GET,Home,1.54102E+12,781,,200,1.54322E+12,44
Alejandro Sanz,Logged In,Aleena,F,4,Kirby,230.24281,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,781,Non E_ Per Te_ Per Me,200,1.54322E+12,44
,Logged In,Chloe,F,15,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",GET,Settings,1.54094E+12,930,,200,1.54322E+12,49
,Logged In,Chloe,F,16,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",PUT,Logout,1.54094E+12,930,,307,1.54322E+12,49
Macaco,Logged In,Aleena,F,5,Kirby,204.90404,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,781,Somos Luz,200,1.54322E+12,44
Marcy Playground,Logged In,Aleena,F,6,Kirby,150.83057,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,781,Pigeon Farm,200,1.54322E+12,44
Catupecu Machu,Logged In,Aleena,F,7,Kirby,251.45424,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,781,Plan B: Anhelo De SatisfacciÃÂ³n,200,1.54322E+12,44
Vector Lovers,Logged In,Aleena,F,8,Kirby,260.70159,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,781,Neon Sky Rain,200,1.54322E+12,44
