artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Kenny G,Logged In,Chloe,F,53,Cuevas,256.57424,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,Everlasting,200,1.54241E+12,49
Randy Crawford,Logged In,Chloe,F,54,Cuevas,251.402,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,Rio De Janeiro Blue (Album Version),200,1.54241E+12,49
Placebo,Logged In,Chloe,F,55,Cuevas,224.02567,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,Breathe Underwater,200,1.54241E+12,49
Poison The Well,Logged In,Chloe,F,56,Cuevas,184.60689,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,Riverside,200,1.54241E+12,49
Justin Bieber,Logged In,Chloe,F,57,Cuevas,196.88444,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,U Smile,200,1.54241E+12,49
Type O Negative,Logged In,Chloe,F,58,Cuevas,366.23628,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,Can't Lose You (Album Version),200,1.54241E+12,49
The All-American Rejects,Logged In,Chloe,F,59,Cuevas,260.15302,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,Happy Endings,200,1.54241E+12,49
Eminem,Logged In,Mohammad,M,0,Rodriguez,252.73424,free,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,659,Still Don't Give A Fuck,200,1.54241E+12,88
Silversun Pickups,Logged In,Chloe,F,60,Cuevas,353.61914,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,Growing Old Is Getting Old (Album Version),200,1.54241E+12,49
Kid Rock,Logged In,Chloe,F,61,Cuevas,396.72118,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,New Orleans (Album Version),200,1.54242E+12,49
Clifford Brown,Logged In,Chloe,F,62,Cuevas,662.83057,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,Night In Tunisia,200,1.54242E+12,49
New Found Glory,Logged In,Chloe,F,63,Cuevas,222.45832,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,My Friends Over You,200,1.54242E+12,49
Elton John,Logged In,Chloe,F,64,Cuevas,417.01832,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,Song For Guy,200,1.54242E+12,49
Hot Chip,Logged In,Chloe,F,65,Cuevas,198.76526,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,Tchaparian,200,1.54242E+12,49
Ratatat,Logged In,Chloe,F,66,Cuevas,226.53342,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,Loud Pipes,200,1.54242E+12,49
Tech N9ne,Logged In,Chloe,F,67,Cuevas,345.5473,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,Going Bad,200,1.54242E+12,49
Judy Cheeks,Logged In,Chloe,F,68,Cuevas,333.08689,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,So In Love (The Real Deal) (Frankie Foncett Vocal Mix),200,1.54242E+12,49
The Offspring,Logged In,Chloe,F,69,Cuevas,167.65342,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,Cool To Hate (Album version),200,1.54242E+12,49
Arctic Monkeys,Logged In,Chloe,F,70,Cuevas,177.84118,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,Fake Tales Of San Francisco (Explicit),200,1.54242E+12,49
Pinback,Logged In,Chloe,F,71,Cuevas,286.56281,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,Penelope,200,1.54242E+12,49
Edwyn Collins,Logged In,Chloe,F,72,Cuevas,235.91138,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,648,A Girl Like You,200,1.54242E+12,49
