artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Stephen Lynch,Logged In,Jayden,M,0,Bell,182.85669,free,"Dallas-Fort Worth-Arlington, TX",PUT,NextSong,1.54099E+12,829,Jim Henson's Dead,200,1.54354E+12,91
Manowar,Logged In,Jacob,M,0,Klein,247.562,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,1049,Shell Shock,200,1.54354E+12,73
Morcheeba,Logged In,Jacob,M,1,Klein,257.41016,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,1049,Women Lose Weight (Feat: Slick Rick),200,1.54354E+12,73
Maroon 5,Logged In,Jacob,M,2,Klein,231.23546,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,1049,Won't Go Home Without You,200,1.54354E+12,73
Train,Logged In,Jacob,M,3,Klein,216.76363,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,1049,Hey_ Soul Sister,200,1.54354E+12,73
LMFAO,Logged In,Jacob,M,4,Klein,227.99628,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,1049,I'm In Miami Bitch,200,1.54354E+12,73
DJ Dizzy,Logged In,Jacob,M,5,Klein,221.1522,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,1049,Sexy Bitch,200,1.54354E+12,73
Fish Go Deep & Tracey K,Logged In,Jacob,M,6,Klein,377.41669,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,1049,The Cure & The Cause (Dennis Ferrer Remix),200,1.54354E+12,73
,Logged In,Alivia,F,0,Terrell,,free,"Parkersburg-Vienna, WV",GET,Home,1.54051E+12,1070,,200,1.54354E+12,4
M83,Logged In,Jacob,M,7,Klein,96.1824,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,1049,Staring At Me,200,1.54354E+12,73
Saybia,Logged In,Jacob,M,8,Klein,257.25342,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,1049,The Second You Sleep,200,1.54354E+12,73
