artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
The Grass Roots,Logged In,Sara,F,72,Johnson,166.71302,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,411,Let's Live For Today,200,1.54215E+12,95
Stars,Logged In,Sara,F,73,Johnson,298.94485,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,411,Time Can Never Kill The True Heart,200,1.54215E+12,95
Eddie Palmieri,Logged In,Sara,F,74,Johnson,391.83628,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,411,Nada De Ti,200,1.54215E+12,95
The Bravery,Logged In,Sara,F,75,Johnson,168.14975,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,411,Give In,200,1.54215E+12,95
K.U.K.L,Logged In,Sara,F,76,Johnson,181.28934,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,411,Anna,200,1.54215E+12,95
The Fray,Logged In,Sara,F,77,Johnson,209.97179,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,411,Syndicate,200,1.54216E+12,95
Chuck Berry,Logged In,Sara,F,78,Johnson,147.06893,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,411,Roll Over Beethoven,200,1.54216E+12,95
Dimmu Borgir,Logged In,Sara,F,79,Johnson,468.47955,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,411,Kings Of The Carnival Creation,200,1.54216E+12,95
Jimmy Nail,Logged In,Sara,F,80,Johnson,245.65506,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,411,Ain't No Doubt,200,1.54216E+12,95
Weezer,Logged In,Sara,F,81,Johnson,189.43955,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,411,Pork And Beans,200,1.54216E+12,95
,Logged In,Wyatt,M,0,Scott,,free,"Eureka-Arcata-Fortuna, CA",GET,Home,1.54087E+12,551,,200,1.54216E+12,9
Madcon,Logged In,Wyatt,M,1,Scott,215.92771,free,"Eureka-Arcata-Fortuna, CA",PUT,NextSong,1.54087E+12,551,Beggin',200,1.54216E+12,9
Joe Williams / Count Basie,Logged In,Sara,F,82,Johnson,184.94649,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,411,Teach Me Tonight,200,1.54216E+12,95
Emil Gilels/Orchestre de la SociÃÂ©tÃÂ© des Concerts du Conservatoire/AndrÃÂ© Cluytens,Logged In,Sara,F,83,Johnson,375.19628,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,411,Piano Concerto No. 2 in G minor Op. 22 (2006 Digital Remaster): III.  Presto,200,1.54216E+12,95
Modwheelmood,Logged In,Sara,F,84,Johnson,209.71057,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,411,Sunday Morning,200,1.54216E+12,95
,Logged In,Sara,F,85,Johnson,,paid,"Winston-Salem, NC",GET,Home,1.54081E+12,411,,200,1.54216E+12,95
,Logged In,Sara,F,86,Johnson,,paid,"Winston-Salem, NC",GET,About,1.54081E+12,411,,200,1.54216E+12,95
,Logged In,Sara,F,87,Johnson,,paid,"Winston-Salem, NC",GET,Home,1.54081E+12,411,,200,1.54216E+12,95
,Logged In,Mohammad,M,0,Rodriguez,,free,"Sacramento--Roseville--Arden-Arcade, CA",GET,Home,1.54051E+12,539,,200,1.54216E+12,88
John Mayer,Logged In,Tegan,F,0,Levine,201.16853,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,548,Waiting On The World To Change,200,1.54216E+12,80
Ten Years After,Logged In,Tegan,F,1,Levine,122.3571,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,548,Two Time Mama (2004 Digital Remaster),200,1.54216E+12,80
