artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
A Fine Frenzy,Logged In,Anabelle,F,0,Simpson,267.91138,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PUT,NextSong,1.54104E+12,256,Almost Lover (Album Version),200,1.54138E+12,69
Nirvana,Logged In,Aleena,F,0,Kirby,214.77832,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,Serve The Servants,200,1.54138E+12,44
Television,Logged In,Aleena,F,1,Kirby,238.49751,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,See No Evil  (Remastered LP Version),200,1.54138E+12,44
JOHN COLTRANE,Logged In,Aleena,F,2,Kirby,346.43546,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,Blues To Bechet (LP Version),200,1.54138E+12,44
NOFX,Logged In,Aleena,F,3,Kirby,80.79628,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,It's My Job To Keep Punk Rock Elite,200,1.54138E+12,44
The Backyardigans,Logged In,Aleena,F,4,Kirby,158.85016,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,Into The Thick Of It!,200,1.54138E+12,44
Bruce Springsteen,Logged In,Aleena,F,5,Kirby,202.84036,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,Radio Nowhere,200,1.54138E+12,44
Maroon 5,Logged In,Aleena,F,6,Kirby,173.66159,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,Harder To Breathe,200,1.54138E+12,44
Two Door Cinema Club,Logged In,Aleena,F,7,Kirby,189.67465,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,What You Know,200,1.54138E+12,44
Five Finger Death Punch,Logged In,Aleena,F,8,Kirby,262.81751,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,Meet the Monster,200,1.54138E+12,44
Josh Turner,Logged In,Aleena,F,9,Kirby,207.93424,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,What It Ain't,200,1.54138E+12,44
At The Drive-In,Logged In,Aleena,F,10,Kirby,207.46404,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,Sleepwalk Capsules,200,1.54138E+12,44
Animal Collective,Logged In,Aleena,F,11,Kirby,269.81832,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,Summertime Clothes,200,1.54138E+12,44
Ron Carter,Logged In,Aleena,F,12,Kirby,497.13587,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,I CAN'T GET STARTED,200,1.54138E+12,44
Old 97's,Logged In,Aleena,F,13,Kirby,231.28771,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,Victoria (LP Version),200,1.54138E+12,44
Cyndi Lauper,Logged In,Aleena,F,14,Kirby,226.32444,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,True Colors,200,1.54138E+12,44
Damien Rice,Logged In,Aleena,F,15,Kirby,276.08771,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,Amie,200,1.54138E+12,44
Alicia Keys,Logged In,Aleena,F,16,Kirby,229.0673,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,If I Ain't Got You,200,1.54139E+12,44
Lloyd Cole And The Commotions,Logged In,Aleena,F,17,Kirby,235.31057,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,Charlotte Street,200,1.54139E+12,44
John Mayer,Logged In,Aleena,F,18,Kirby,269.71383,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,Heartbreak Warfare,200,1.54139E+12,44
Joshua Radin,Logged In,Aleena,F,19,Kirby,161.69751,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,We Are Okay,200,1.54139E+12,44
Kings Of Leon,Logged In,Aleena,F,20,Kirby,201.79546,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,Revelry,200,1.54139E+12,44
Incubus,Logged In,Aleena,F,21,Kirby,257.25342,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,Dig,200,1.54139E+12,44
Owl City,Logged In,Aleena,F,22,Kirby,190.17098,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,Tidal Wave,200,1.54139E+12,44
Mediaeval Baebes,Logged In,Aleena,F,23,Kirby,219.29751,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,237,MÃÂ¤rk Hure VÃÂ¥r Skugga,200,1.54139E+12,44
The Black Keys,Logged In,Theodore,M,0,Smith,300.30322,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54031E+12,226,The Only One,200,1.54139E+12,52
Foo Fighters,Logged In,Theodore,M,1,Smith,262.73914,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54031E+12,226,All My Life,200,1.54139E+12,52
Havok,Logged In,Noah,M,0,Chavez,227.68281,free,"Ogden-Clearfield, UT",PUT,NextSong,1.54097E+12,150,Ivory Tower,200,1.54139E+12,94
